filepath,label
data/MonkeyPox/mkp_056_aug_1.jpg,MonkeyPox
data/MonkeyPox/mkp_012_aug_2.jpg,MonkeyPox
data/MonkeyPox/mkp_017_aug_0.jpg,MonkeyPox
data/MonkeyPox/mkp_039_aug_1.jpg,MonkeyPox
data/MonkeyPox/mkp_106_aug_4.jpg,MonkeyPox
data/MonkeyPox/mkp_089_aug_4.jpg,MonkeyPox
data/MonkeyPox/mkp_036_aug_0.jpg,MonkeyPox
data/MonkeyPox/mkp_104_aug_2.jpg,MonkeyPox
data/MonkeyPox/mkp_105_aug_0.jpg,MonkeyPox
data/MonkeyPox/mkp_121_aug_2.jpg,MonkeyPox
data/MonkeyPox/mkp_088_aug_1.jpg,MonkeyPox
data/MonkeyPox/mkp_133_aug_2.jpg,MonkeyPox
data/MonkeyPox/mkp_088_aug_4.jpg,MonkeyPox
data/MonkeyPox/mkp_073_aug_3.jpg,MonkeyPox
data/MonkeyPox/mkp_129_aug_1.jpg,MonkeyPox
data/MonkeyPox/mkp_015_aug_0.jpg,MonkeyPox
data/MonkeyPox/mkp_053_aug_4.jpg,MonkeyPox
data/MonkeyPox/mkp_020_aug_0.jpg,MonkeyPox
data/MonkeyPox/mkp_085_aug_1.jpg,MonkeyPox
data/MonkeyPox/mkp_089_aug_2.jpg,MonkeyPox
data/MonkeyPox/mkp_049_aug_0.jpg,MonkeyPox
data/MonkeyPox/mkp_109_aug_1.jpg,MonkeyPox
data/MonkeyPox/mkp_022_aug_2.jpg,MonkeyPox
data/MonkeyPox/mkp_087_aug_0.jpg,MonkeyPox
data/MonkeyPox/mkp_047_aug_1.jpg,MonkeyPox
data/MonkeyPox/mkp_119_aug_4.jpg,MonkeyPox
data/MonkeyPox/mkp_011_aug_3.jpg,MonkeyPox
data/MonkeyPox/mkp_055_aug_1.jpg,MonkeyPox
data/MonkeyPox/mkp_126_aug_2.jpg,MonkeyPox
data/MonkeyPox/mkp_041_aug_3.jpg,MonkeyPox
data/MonkeyPox/mkp_119_aug_3.jpg,MonkeyPox
data/MonkeyPox/mkp_075_aug_1.jpg,MonkeyPox
data/MonkeyPox/mkp_069_aug_3.jpg,MonkeyPox
data/MonkeyPox/mkp_031_aug_2.jpg,MonkeyPox
data/MonkeyPox/mkp_015_aug_1.jpg,MonkeyPox
data/MonkeyPox/mkp_091_aug_1.jpg,MonkeyPox
data/MonkeyPox/mkp_074_aug_2.jpg,MonkeyPox
data/MonkeyPox/mkp_074_aug_3.jpg,MonkeyPox
data/MonkeyPox/mkp_007_aug_3.jpg,MonkeyPox
data/MonkeyPox/mkp_037_aug_3.jpg,MonkeyPox
data/MonkeyPox/mkp_056_aug_3.jpg,MonkeyPox
data/MonkeyPox/mkp_006_aug_4.jpg,MonkeyPox
data/MonkeyPox/mkp_069_aug_2.jpg,MonkeyPox
data/MonkeyPox/mkp_045_aug_4.jpg,MonkeyPox
data/MonkeyPox/mkp_051_aug_1.jpg,MonkeyPox
data/MonkeyPox/mkp_047_aug_2.jpg,MonkeyPox
data/MonkeyPox/mkp_107_aug_2.jpg,MonkeyPox
data/MonkeyPox/mkp_128_aug_2.jpg,MonkeyPox
data/MonkeyPox/mkp_110_aug_4.jpg,MonkeyPox
data/MonkeyPox/mkp_013_aug_1.jpg,MonkeyPox
data/MonkeyPox/mkp_111_aug_4.jpg,MonkeyPox
data/MonkeyPox/mkp_048_aug_4.jpg,MonkeyPox
data/MonkeyPox/mkp_022_aug_1.jpg,MonkeyPox
data/MonkeyPox/mkp_119_aug_1.jpg,MonkeyPox
data/MonkeyPox/mkp_097_aug_4.jpg,MonkeyPox
data/MonkeyPox/mkp_104_aug_1.jpg,MonkeyPox
data/MonkeyPox/mkp_012_aug_3.jpg,MonkeyPox
data/MonkeyPox/mkp_083_aug_3.jpg,MonkeyPox
data/MonkeyPox/mkp_087_aug_3.jpg,MonkeyPox
data/MonkeyPox/mkp_112_aug_1.jpg,MonkeyPox
data/MonkeyPox/mkp_040_aug_3.jpg,MonkeyPox
data/MonkeyPox/mkp_136_aug_1.jpg,MonkeyPox
data/MonkeyPox/mkp_125_aug_0.jpg,MonkeyPox
data/MonkeyPox/mkp_111_aug_1.jpg,MonkeyPox
data/MonkeyPox/mkp_112_aug_4.jpg,MonkeyPox
data/MonkeyPox/mkp_025_aug_1.jpg,MonkeyPox
data/MonkeyPox/mkp_039_aug_2.jpg,MonkeyPox
data/MonkeyPox/mkp_045_aug_0.jpg,MonkeyPox
data/MonkeyPox/mkp_120_aug_1.jpg,MonkeyPox
data/MonkeyPox/mkp_101_aug_0.jpg,MonkeyPox
data/MonkeyPox/mkp_004_aug_2.jpg,MonkeyPox
data/MonkeyPox/mkp_071_aug_1.jpg,MonkeyPox
data/MonkeyPox/mkp_082_aug_4.jpg,MonkeyPox
data/MonkeyPox/mkp_017_aug_4.jpg,MonkeyPox
data/MonkeyPox/mkp_021_aug_1.jpg,MonkeyPox
data/MonkeyPox/mkp_072_aug_2.jpg,MonkeyPox
data/MonkeyPox/mkp_123_aug_2.jpg,MonkeyPox
data/MonkeyPox/mkp_072_aug_4.jpg,MonkeyPox
data/MonkeyPox/mkp_068_aug_2.jpg,MonkeyPox
data/MonkeyPox/mkp_042_aug_4.jpg,MonkeyPox
data/MonkeyPox/mkp_027_aug_4.jpg,MonkeyPox
data/MonkeyPox/mkp_077_aug_2.jpg,MonkeyPox
data/MonkeyPox/mkp_015_aug_3.jpg,MonkeyPox
data/MonkeyPox/mkp_103_aug_0.jpg,MonkeyPox
data/MonkeyPox/mkp_101_aug_3.jpg,MonkeyPox
data/MonkeyPox/mkp_052_aug_4.jpg,MonkeyPox
data/MonkeyPox/mkp_018_aug_2.jpg,MonkeyPox
data/NonMonkeyPox/normal18.png,NonMonkeyPox
data/NonMonkeyPox/normal260.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox35.png,NonMonkeyPox
data/NonMonkeyPox/normal165.png,NonMonkeyPox
data/NonMonkeyPox/normal143.png,NonMonkeyPox
data/NonMonkeyPox/normal207.png,NonMonkeyPox
data/NonMonkeyPox/normal24.png,NonMonkeyPox
data/NonMonkeyPox/normal184.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox31.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox94.png,NonMonkeyPox
data/NonMonkeyPox/normal258.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox55.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox84.png,NonMonkeyPox
data/NonMonkeyPox/normal117.png,NonMonkeyPox
data/NonMonkeyPox/normal153.png,NonMonkeyPox
data/NonMonkeyPox/measles25.png,NonMonkeyPox
data/NonMonkeyPox/measles8.png,NonMonkeyPox
data/NonMonkeyPox/normal135.png,NonMonkeyPox
data/NonMonkeyPox/measles65.png,NonMonkeyPox
data/NonMonkeyPox/normal147.png,NonMonkeyPox
data/NonMonkeyPox/normal176.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox37.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox107.png,NonMonkeyPox
data/NonMonkeyPox/measles19.png,NonMonkeyPox
data/NonMonkeyPox/normal237.png,NonMonkeyPox
data/NonMonkeyPox/normal194.png,NonMonkeyPox
data/NonMonkeyPox/normal141.png,NonMonkeyPox
data/NonMonkeyPox/measles47.png,NonMonkeyPox
data/NonMonkeyPox/measles80.png,NonMonkeyPox
data/NonMonkeyPox/normal12.png,NonMonkeyPox
data/NonMonkeyPox/normal127.png,NonMonkeyPox
data/NonMonkeyPox/normal74.png,NonMonkeyPox
data/NonMonkeyPox/measles55.png,NonMonkeyPox
data/NonMonkeyPox/measles1.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox1.png,NonMonkeyPox
data/NonMonkeyPox/normal92.png,NonMonkeyPox
data/NonMonkeyPox/normal196.png,NonMonkeyPox
data/NonMonkeyPox/normal191.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox53.png,NonMonkeyPox
data/NonMonkeyPox/normal71.png,NonMonkeyPox
data/NonMonkeyPox/normal159.png,NonMonkeyPox
data/NonMonkeyPox/measles60.png,NonMonkeyPox
data/NonMonkeyPox/normal182.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox106.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox40.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox82.png,NonMonkeyPox
data/NonMonkeyPox/normal175.png,NonMonkeyPox
data/NonMonkeyPox/measles27.png,NonMonkeyPox
data/NonMonkeyPox/normal289.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox62.png,NonMonkeyPox
data/NonMonkeyPox/normal228.png,NonMonkeyPox
data/NonMonkeyPox/normal257.png,NonMonkeyPox
data/NonMonkeyPox/measles54.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox32.png,NonMonkeyPox
data/NonMonkeyPox/normal181.png,NonMonkeyPox
data/NonMonkeyPox/normal72.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox2.png,NonMonkeyPox
data/NonMonkeyPox/measles77.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox27.png,NonMonkeyPox
data/NonMonkeyPox/normal146.png,NonMonkeyPox
data/NonMonkeyPox/normal290.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox76.png,NonMonkeyPox
data/NonMonkeyPox/normal243.png,NonMonkeyPox
data/NonMonkeyPox/normal6.png,NonMonkeyPox
data/NonMonkeyPox/normal221.png,NonMonkeyPox
data/NonMonkeyPox/normal11.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox49.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox23.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox98.png,NonMonkeyPox
data/NonMonkeyPox/normal185.png,NonMonkeyPox
data/NonMonkeyPox/measles78.png,NonMonkeyPox
data/NonMonkeyPox/normal87.png,NonMonkeyPox
data/NonMonkeyPox/normal148.png,NonMonkeyPox
data/NonMonkeyPox/measles29.png,NonMonkeyPox
data/NonMonkeyPox/normal89.png,NonMonkeyPox
data/NonMonkeyPox/normal238.png,NonMonkeyPox
data/NonMonkeyPox/normal227.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox28.png,NonMonkeyPox
data/NonMonkeyPox/normal247.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox105.png,NonMonkeyPox
data/NonMonkeyPox/normal21.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox99.png,NonMonkeyPox
data/NonMonkeyPox/measles34.png,NonMonkeyPox
data/NonMonkeyPox/normal32.png,NonMonkeyPox
data/NonMonkeyPox/measles81.png,NonMonkeyPox
data/NonMonkeyPox/normal101.png,NonMonkeyPox
data/NonMonkeyPox/normal280.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox24.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox11.png,NonMonkeyPox
data/NonMonkeyPox/normal156.png,NonMonkeyPox
data/NonMonkeyPox/normal114.png,NonMonkeyPox
data/NonMonkeyPox/normal14.png,NonMonkeyPox
data/NonMonkeyPox/measles48.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox58.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox100.png,NonMonkeyPox
data/NonMonkeyPox/measles76.png,NonMonkeyPox
data/NonMonkeyPox/normal201.png,NonMonkeyPox
data/NonMonkeyPox/normal9.png,NonMonkeyPox
data/NonMonkeyPox/measles63.png,NonMonkeyPox
data/NonMonkeyPox/normal265.png,NonMonkeyPox
data/NonMonkeyPox/normal129.png,NonMonkeyPox
data/NonMonkeyPox/normal54.png,NonMonkeyPox
data/NonMonkeyPox/normal67.png,NonMonkeyPox
data/NonMonkeyPox/measles17.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox54.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox64.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox29.png,NonMonkeyPox
data/NonMonkeyPox/normal283.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox72.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox15.png,NonMonkeyPox
data/NonMonkeyPox/normal96.png,NonMonkeyPox
data/NonMonkeyPox/normal75.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox50.png,NonMonkeyPox
data/NonMonkeyPox/normal166.png,NonMonkeyPox
data/NonMonkeyPox/measles14.png,NonMonkeyPox
data/NonMonkeyPox/normal77.png,NonMonkeyPox
data/NonMonkeyPox/measles23.png,NonMonkeyPox
data/NonMonkeyPox/measles15.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox85.png,NonMonkeyPox
data/NonMonkeyPox/normal180.png,NonMonkeyPox
data/NonMonkeyPox/normal145.png,NonMonkeyPox
data/NonMonkeyPox/normal223.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox69.png,NonMonkeyPox
data/NonMonkeyPox/normal79.png,NonMonkeyPox
data/NonMonkeyPox/measles62.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox77.png,NonMonkeyPox
data/NonMonkeyPox/measles33.png,NonMonkeyPox
data/NonMonkeyPox/measles53.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox25.png,NonMonkeyPox
data/NonMonkeyPox/measles87.png,NonMonkeyPox
data/NonMonkeyPox/normal246.png,NonMonkeyPox
data/NonMonkeyPox/normal29.png,NonMonkeyPox
data/NonMonkeyPox/normal242.png,NonMonkeyPox
data/NonMonkeyPox/normal37.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox91.png,NonMonkeyPox
data/NonMonkeyPox/measles5.png,NonMonkeyPox
data/NonMonkeyPox/normal16.png,NonMonkeyPox
data/NonMonkeyPox/measles16.png,NonMonkeyPox
data/NonMonkeyPox/measles2.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox103.png,NonMonkeyPox
data/NonMonkeyPox/normal121.png,NonMonkeyPox
data/NonMonkeyPox/normal53.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox57.png,NonMonkeyPox
data/NonMonkeyPox/normal49.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox34.png,NonMonkeyPox
data/NonMonkeyPox/normal84.png,NonMonkeyPox
data/NonMonkeyPox/normal241.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox38.png,NonMonkeyPox
data/NonMonkeyPox/normal183.png,NonMonkeyPox
data/NonMonkeyPox/measles39.png,NonMonkeyPox
data/NonMonkeyPox/normal213.png,NonMonkeyPox
data/NonMonkeyPox/normal219.png,NonMonkeyPox
data/NonMonkeyPox/normal62.png,NonMonkeyPox
data/NonMonkeyPox/normal33.png,NonMonkeyPox
data/NonMonkeyPox/normal57.png,NonMonkeyPox
data/NonMonkeyPox/normal41.png,NonMonkeyPox
data/NonMonkeyPox/normal123.png,NonMonkeyPox
data/NonMonkeyPox/normal23.png,NonMonkeyPox
data/NonMonkeyPox/normal271.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox95.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox42.png,NonMonkeyPox
data/NonMonkeyPox/measles12.png,NonMonkeyPox
data/NonMonkeyPox/normal211.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox22.png,NonMonkeyPox
data/NonMonkeyPox/normal91.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox20.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox43.png,NonMonkeyPox
data/NonMonkeyPox/normal25.png,NonMonkeyPox
data/NonMonkeyPox/normal149.png,NonMonkeyPox
data/NonMonkeyPox/normal36.png,NonMonkeyPox
data/NonMonkeyPox/measles18.png,NonMonkeyPox
data/NonMonkeyPox/normal115.png,NonMonkeyPox
data/NonMonkeyPox/normal274.png,NonMonkeyPox
data/NonMonkeyPox/normal60.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox71.png,NonMonkeyPox
data/NonMonkeyPox/normal19.png,NonMonkeyPox
data/NonMonkeyPox/normal161.png,NonMonkeyPox
data/NonMonkeyPox/measles11.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox83.png,NonMonkeyPox
data/NonMonkeyPox/measles32.png,NonMonkeyPox
data/NonMonkeyPox/normal202.png,NonMonkeyPox
data/NonMonkeyPox/normal192.png,NonMonkeyPox
data/NonMonkeyPox/normal108.png,NonMonkeyPox
data/NonMonkeyPox/normal292.png,NonMonkeyPox
data/NonMonkeyPox/normal226.png,NonMonkeyPox
data/NonMonkeyPox/measles28.png,NonMonkeyPox
data/NonMonkeyPox/normal38.png,NonMonkeyPox
data/NonMonkeyPox/normal284.png,NonMonkeyPox
data/NonMonkeyPox/normal128.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox52.png,NonMonkeyPox
data/NonMonkeyPox/normal267.png,NonMonkeyPox
data/NonMonkeyPox/normal44.png,NonMonkeyPox
data/NonMonkeyPox/measles69.png,NonMonkeyPox
data/NonMonkeyPox/normal186.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox59.png,NonMonkeyPox
data/NonMonkeyPox/measles37.png,NonMonkeyPox
data/NonMonkeyPox/measles66.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox18.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox10.png,NonMonkeyPox
data/NonMonkeyPox/normal189.png,NonMonkeyPox
data/NonMonkeyPox/normal160.png,NonMonkeyPox
data/NonMonkeyPox/measles70.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox81.png,NonMonkeyPox
data/NonMonkeyPox/normal217.png,NonMonkeyPox
data/NonMonkeyPox/normal248.png,NonMonkeyPox
data/NonMonkeyPox/normal64.png,NonMonkeyPox
data/NonMonkeyPox/measles83.png,NonMonkeyPox
data/NonMonkeyPox/normal195.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox63.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox88.png,NonMonkeyPox
data/NonMonkeyPox/measles90.png,NonMonkeyPox
data/NonMonkeyPox/normal208.png,NonMonkeyPox
data/NonMonkeyPox/normal31.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox36.png,NonMonkeyPox
data/NonMonkeyPox/normal154.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox67.png,NonMonkeyPox
data/NonMonkeyPox/normal233.png,NonMonkeyPox
data/NonMonkeyPox/normal22.png,NonMonkeyPox
data/NonMonkeyPox/normal152.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox66.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox87.png,NonMonkeyPox
data/NonMonkeyPox/measles71.png,NonMonkeyPox
data/NonMonkeyPox/measles13.png,NonMonkeyPox
data/NonMonkeyPox/normal209.png,NonMonkeyPox
data/NonMonkeyPox/normal218.png,NonMonkeyPox
data/NonMonkeyPox/normal48.png,NonMonkeyPox
data/NonMonkeyPox/normal264.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox48.png,NonMonkeyPox
data/NonMonkeyPox/normal203.png,NonMonkeyPox
data/NonMonkeyPox/normal256.png,NonMonkeyPox
data/NonMonkeyPox/normal13.png,NonMonkeyPox
data/NonMonkeyPox/normal46.png,NonMonkeyPox
data/NonMonkeyPox/normal1.png,NonMonkeyPox
data/NonMonkeyPox/measles42.png,NonMonkeyPox
data/NonMonkeyPox/normal28.png,NonMonkeyPox
data/NonMonkeyPox/normal255.png,NonMonkeyPox
data/NonMonkeyPox/measles20.png,NonMonkeyPox
data/NonMonkeyPox/normal286.png,NonMonkeyPox
data/NonMonkeyPox/normal266.png,NonMonkeyPox
data/NonMonkeyPox/measles44.png,NonMonkeyPox
data/NonMonkeyPox/normal173.png,NonMonkeyPox
data/NonMonkeyPox/normal276.png,NonMonkeyPox
data/NonMonkeyPox/measles21.png,NonMonkeyPox
data/NonMonkeyPox/normal187.png,NonMonkeyPox
data/NonMonkeyPox/normal288.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox60.png,NonMonkeyPox
data/NonMonkeyPox/normal34.png,NonMonkeyPox
data/NonMonkeyPox/measles84.png,NonMonkeyPox
data/NonMonkeyPox/normal172.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox16.png,NonMonkeyPox
data/NonMonkeyPox/normal78.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox104.png,NonMonkeyPox
data/NonMonkeyPox/normal17.png,NonMonkeyPox
data/NonMonkeyPox/normal261.png,NonMonkeyPox
data/NonMonkeyPox/normal55.png,NonMonkeyPox
data/NonMonkeyPox/normal168.png,NonMonkeyPox
data/NonMonkeyPox/normal230.png,NonMonkeyPox
data/NonMonkeyPox/normal198.png,NonMonkeyPox
data/NonMonkeyPox/normal262.png,NonMonkeyPox
data/NonMonkeyPox/normal158.png,NonMonkeyPox
data/NonMonkeyPox/measles50.png,NonMonkeyPox
data/NonMonkeyPox/normal222.png,NonMonkeyPox
data/NonMonkeyPox/normal273.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox96.png,NonMonkeyPox
data/NonMonkeyPox/normal204.png,NonMonkeyPox
data/NonMonkeyPox/normal102.png,NonMonkeyPox
data/NonMonkeyPox/measles67.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox8.png,NonMonkeyPox
data/NonMonkeyPox/measles86.png,NonMonkeyPox
data/NonMonkeyPox/normal281.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox89.png,NonMonkeyPox
data/NonMonkeyPox/normal104.png,NonMonkeyPox
data/NonMonkeyPox/normal167.png,NonMonkeyPox
data/NonMonkeyPox/normal216.png,NonMonkeyPox
data/NonMonkeyPox/measles3.png,NonMonkeyPox
data/NonMonkeyPox/measles82.png,NonMonkeyPox
data/NonMonkeyPox/normal125.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox3.png,NonMonkeyPox
data/NonMonkeyPox/normal157.png,NonMonkeyPox
data/NonMonkeyPox/measles26.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox6.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox101.png,NonMonkeyPox
data/NonMonkeyPox/normal134.png,NonMonkeyPox
data/NonMonkeyPox/normal15.png,NonMonkeyPox
data/NonMonkeyPox/normal234.png,NonMonkeyPox
data/NonMonkeyPox/normal293.png,NonMonkeyPox
data/NonMonkeyPox/measles64.png,NonMonkeyPox
data/NonMonkeyPox/normal98.png,NonMonkeyPox
data/NonMonkeyPox/normal99.png,NonMonkeyPox
data/NonMonkeyPox/normal179.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox4.png,NonMonkeyPox
data/NonMonkeyPox/normal193.png,NonMonkeyPox
data/NonMonkeyPox/normal111.png,NonMonkeyPox
data/NonMonkeyPox/normal169.png,NonMonkeyPox
data/NonMonkeyPox/measles35.png,NonMonkeyPox
data/NonMonkeyPox/normal275.png,NonMonkeyPox
data/NonMonkeyPox/normal212.png,NonMonkeyPox
data/NonMonkeyPox/normal140.png,NonMonkeyPox
data/NonMonkeyPox/normal126.png,NonMonkeyPox
data/NonMonkeyPox/measles85.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox45.png,NonMonkeyPox
data/NonMonkeyPox/normal68.png,NonMonkeyPox
data/NonMonkeyPox/normal86.png,NonMonkeyPox
data/NonMonkeyPox/normal47.png,NonMonkeyPox
data/NonMonkeyPox/normal199.png,NonMonkeyPox
data/NonMonkeyPox/normal65.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox21.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox46.png,NonMonkeyPox
data/NonMonkeyPox/measles59.png,NonMonkeyPox
data/NonMonkeyPox/normal2.png,NonMonkeyPox
data/NonMonkeyPox/normal277.png,NonMonkeyPox
data/NonMonkeyPox/normal225.png,NonMonkeyPox
data/NonMonkeyPox/normal100.png,NonMonkeyPox
data/NonMonkeyPox/measles61.png,NonMonkeyPox
data/NonMonkeyPox/measles75.png,NonMonkeyPox
data/NonMonkeyPox/normal93.png,NonMonkeyPox
data/NonMonkeyPox/normal61.png,NonMonkeyPox
data/NonMonkeyPox/normal137.png,NonMonkeyPox
data/NonMonkeyPox/normal215.png,NonMonkeyPox
data/NonMonkeyPox/normal244.png,NonMonkeyPox
data/NonMonkeyPox/normal131.png,NonMonkeyPox
data/NonMonkeyPox/normal88.png,NonMonkeyPox
data/NonMonkeyPox/normal285.png,NonMonkeyPox
data/NonMonkeyPox/measles30.png,NonMonkeyPox
data/NonMonkeyPox/measles52.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox90.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox92.png,NonMonkeyPox
data/NonMonkeyPox/normal112.png,NonMonkeyPox
data/NonMonkeyPox/normal63.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox30.png,NonMonkeyPox
data/NonMonkeyPox/normal272.png,NonMonkeyPox
data/NonMonkeyPox/normal52.png,NonMonkeyPox
data/NonMonkeyPox/normal5.png,NonMonkeyPox
data/NonMonkeyPox/normal69.png,NonMonkeyPox
data/NonMonkeyPox/normal245.png,NonMonkeyPox
data/NonMonkeyPox/normal76.png,NonMonkeyPox
data/NonMonkeyPox/normal26.png,NonMonkeyPox
data/NonMonkeyPox/normal83.png,NonMonkeyPox
data/NonMonkeyPox/normal278.png,NonMonkeyPox
data/NonMonkeyPox/normal164.png,NonMonkeyPox
data/NonMonkeyPox/normal249.png,NonMonkeyPox
data/NonMonkeyPox/measles79.png,NonMonkeyPox
data/NonMonkeyPox/normal287.png,NonMonkeyPox
data/NonMonkeyPox/normal50.png,NonMonkeyPox
data/NonMonkeyPox/normal4.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox17.png,NonMonkeyPox
data/NonMonkeyPox/normal105.png,NonMonkeyPox
data/NonMonkeyPox/normal200.png,NonMonkeyPox
data/NonMonkeyPox/normal73.png,NonMonkeyPox
data/NonMonkeyPox/measles56.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox39.png,NonMonkeyPox
data/NonMonkeyPox/normal81.png,NonMonkeyPox
data/NonMonkeyPox/normal110.png,NonMonkeyPox
data/NonMonkeyPox/measles4.png,NonMonkeyPox
data/NonMonkeyPox/normal8.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox19.png,NonMonkeyPox
data/NonMonkeyPox/measles45.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox56.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox61.png,NonMonkeyPox
data/NonMonkeyPox/measles24.png,NonMonkeyPox
data/NonMonkeyPox/normal142.png,NonMonkeyPox
data/NonMonkeyPox/measles6.png,NonMonkeyPox
data/NonMonkeyPox/normal139.png,NonMonkeyPox
data/NonMonkeyPox/normal95.png,NonMonkeyPox
data/NonMonkeyPox/normal254.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox12.png,NonMonkeyPox
data/NonMonkeyPox/normal205.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox74.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox13.png,NonMonkeyPox
data/NonMonkeyPox/normal150.png,NonMonkeyPox
data/NonMonkeyPox/normal259.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox97.png,NonMonkeyPox
data/NonMonkeyPox/normal171.png,NonMonkeyPox
data/NonMonkeyPox/normal220.png,NonMonkeyPox
data/NonMonkeyPox/normal138.png,NonMonkeyPox
data/NonMonkeyPox/normal42.png,NonMonkeyPox
data/NonMonkeyPox/normal240.png,NonMonkeyPox
data/NonMonkeyPox/normal239.png,NonMonkeyPox
data/NonMonkeyPox/normal80.png,NonMonkeyPox
data/NonMonkeyPox/normal119.png,NonMonkeyPox
data/NonMonkeyPox/measles73.png,NonMonkeyPox
data/NonMonkeyPox/normal107.png,NonMonkeyPox
data/NonMonkeyPox/normal177.png,NonMonkeyPox
data/NonMonkeyPox/chickenpox70.png,NonMonkeyPox
data/NonMonkeyPox/normal251.png,NonMonkeyPox
data/NonMonkeyPox/normal279.png,NonMonkeyPox
data/NonMonkeyPox/normal35.png,NonMonkeyPox
